-1.177946	 0.229843	-9.844950
-1.110909	 0.344765	-9.902411
-1.110909	 0.344765	-9.902411
-1.091755	 0.134075	-10.093947
-1.101332	 0.124498	-9.816220
-1.101332	 0.210690	-9.940718
-1.091755	 0.134075	-9.864104
-1.053448	 0.191536	-9.931142
-1.197100	 0.134075	-9.864104
-1.120486	 0.067038	-9.844950
-1.082178	 0.181959	-9.864104
-1.130062	 0.181959	-9.902411
-1.101332	 0.191536	-9.873681
-1.139639	 0.086191	-9.825797
-1.101332	 0.105345	-9.864104
-1.225830	 0.086191	-9.902411
-1.091755	 0.124498	-9.730029
-1.187523	 0.124498	-9.825797
-1.359906	 0.229843	-9.864104
-1.149216	 0.229843	-10.007756
-1.292868	 0.191536	-9.873681
-1.168370	 0.268150	-9.825797
-1.149216	 0.220266	-10.026910
-1.197100	 0.105345	-9.739606
-1.120486	 0.143652	-9.816220
-1.024718	 0.201113	-9.911988
-1.187523	-0.009577	-10.036486
-1.082178	 0.248997	-10.151408
-1.158793	 0.296881	-9.883258
-1.082178	 0.143652	-9.864104
-1.072602	 0.296881	-9.979026
-1.082178	 0.095768	-9.969449
-1.053448	 0.210690	-9.854527
-1.149216	 0.095768	-9.902411
-1.053448	 0.172382	-9.758759
-1.005564	 0.124498	-9.921565
-1.168370	 0.210690	-9.816220
-1.101332	 0.201113	-10.017333
-1.024718	 0.325611	-10.084370
-1.063025	 0.181959	-9.911988
-1.101332	 0.114922	-9.844950
-1.139639	 0.210690	-9.873681
-1.120486	 0.191536	-9.883258
-1.091755	-0.028730	-9.911988
-1.130062	 0.143652	-9.940718
-1.082178	 0.105345	-9.921565
-1.082178	 0.143652	-9.940718
-1.158793	 0.248997	-9.969449
-1.158793	 0.162806	-9.883258
-1.254561	 0.220266	-9.864104
-1.158793	 0.162806	-9.873681
-1.206677	 0.181959	-9.816220
-1.273714	 0.086191	-9.940718
-1.130062	 0.076614	-9.864104
-1.149216	 0.172382	-9.662991
-1.120486	 0.220266	-9.816220
-1.149216	 0.134075	-9.864104
-1.101332	 0.114922	-9.950295
-1.130062	 0.086191	-9.844950
-0.967257	 0.124498	-9.835374
-1.015141	 0.134075	-9.864104
-1.082178	 0.095768	-9.691722
-1.043871	 0.153229	-9.892834
-1.139639	 0.191536	-9.940718
-1.149216	 0.296881	-9.749182
-1.206677	 0.172382	-10.036486
-0.995987	 0.239420	-9.835374
-1.216254	 0.287304	-9.902411
-1.120486	 0.172382	-9.816220
-1.072602	 0.210690	-9.883258
-1.063025	 0.162806	-9.940718
-1.197100	 0.134075	-9.816220
-1.149216	 0.162806	-9.615107
-1.110909	 0.076614	-9.816220
-1.168370	 0.057461	-9.749182
-1.177946	 0.162806	-9.969449
-1.235407	 0.134075	-9.816220
-1.273714	 0.258574	-9.911988
-1.101332	 0.201113	-9.873681
-1.235407	 0.268150	-9.662991
-1.216254	 0.220266	-9.892834
-1.110909	 0.220266	-9.854527
-1.177946	 0.268150	-9.835374
-1.283291	 0.258574	-9.567223
-1.244984	 0.153229	-9.902411
-1.158793	 0.229843	-9.892834
-1.149216	 0.191536	-9.940718
-1.082178	 0.248997	-9.844950
-1.091755	 0.612915	-10.170562
-1.110909	 0.229843	-10.160985
-1.015141	 0.210690	-9.864104
-1.158793	 0.172382	-9.816220
-1.130062	-0.028730	-10.093947
-1.130062	 0.057461	-9.816220
-1.158793	 0.191536	-9.835374
-1.053448	-0.124498	-9.931142
-1.053448	 0.172382	-9.816220
-0.948103	 0.181959	-9.816220
-1.158793	 0.143652	-9.883258
-1.043871	 0.239420	-9.816220
-1.043871	 0.153229	-9.950295
-1.043871	 0.105345	-9.902411
-1.072602	-0.086191	-9.672568
-1.235407	 0.229843	-10.141831
-1.206677	 0.220266	-9.931142
-1.072602	 0.105345	-9.816220
-1.082178	 0.248997	-9.969449
-1.168370	 0.248997	-10.055640
-1.235407	 0.220266	-9.911988
-1.216254	 0.459686	-9.892834
-1.034294	 0.143652	-9.825797
-1.244984	 0.172382	-9.825797
-1.005564	 0.450110	-9.816220
-1.072602	 0.344765	-10.055640
-1.177946	 0.201113	-9.816220
-1.130062	 0.258574	-9.940718
-1.101332	 0.268150	-9.921565
-1.149216	 0.191536	-9.720452
-1.082178	 0.162806	-9.825797
-1.091755	 0.392649	-9.940718
-1.072602	 0.181959	-10.103524
-1.149216	 0.172382	-9.835374
-1.149216	 0.143652	-9.816220
-1.043871	 0.095768	-9.825797
-1.072602	 0.134075	-9.825797
-1.187523	 0.105345	-9.739606
-1.101332	 0.306458	-9.825797
-1.149216	 0.191536	-10.036486
-1.063025	 0.134075	-9.864104
-1.168370	 0.134075	-9.873681
-1.139639	 0.105345	-9.844950
-1.235407	 0.114922	-9.892834
-1.177946	 0.268150	-9.998179
-1.072602	 0.105345	-9.710875
-1.187523	 0.162806	-9.969449
