0 1  0.031438	-0.017212  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  63.670961	-11.345221	 2.960369 -51.585995	 62.702547	 35.939056	 24.012039	-5.775550 -61.589477	 71.203220	 27.362367	 30.755631	 59.495358 -2.138752	 36.402562	 72.704413	-8.183289	-14.921713	 13.173330  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
10 1  0.067125	-0.046509  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -10.668897	-4.865319	 1.224936  2.868074	 79.652522	 18.518128	 98.203420	-20.373665 -35.968109	 97.746939	 30.052236	 40.812178	 11.007874  1.750556	 58.510012	 17.716453	-2.369966	-8.913047	-7.405842  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
20 1  0.003856	-0.138200  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  11.092732	 0.858638	-21.761612 -8.919803	 76.647033	 19.602171	 26.159320	 74.852753 -13.325942	 87.498728	 78.999302	 71.978736	 18.061061  79.428713	 49.487779	 23.136914	-7.886217	 0.043817	-10.052577  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
30 1  0.041882	-0.106935  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  0.815484	-6.292347	-2.505753  9.059920	 48.655014	 57.883827	 22.284951	 76.256345  3.175970	 57.495280	 43.305455	 98.199676	 0.738855 -23.523363	 80.769938	 35.165268	-8.321550	-8.127032	-18.469762  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
40 1  0.069883	-0.006361  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -11.911144	-13.852286	-30.677711 -42.208960	 47.927181	 8.761484	 21.071598	 21.189153 -30.872690	 54.433092	 59.063169	 51.382954	-68.798373  9.430057	 53.083802	-0.353027	-13.895190	-15.772851	-0.549723  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
50 1  0.083708	-0.148424  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  41.581141	 11.954956	-44.456882 -22.857093	 77.025570	-16.824456	 37.891651	 56.985803 -58.195449	 93.805213	 7.077256	 33.026805	 20.751164  62.234383	 46.772896	-4.459503	-6.167789	-5.353547	-14.936408  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
60 1  0.006653	-0.074544  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -16.272041	 8.678627	-40.182511 -1.790079	 98.728336	 41.233488	 28.759522	-36.154331 -26.503035	 29.293371	-24.595589	 25.159556	-29.763111  27.809036	 43.909974	 28.519478	-23.681850	-12.785036	-10.353377  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
70 1  0.074302	-0.069292  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  22.027791	 4.572963	-11.510908 -94.241401	 84.305069	 24.527378	 36.829614	 24.931115 -71.826906	 54.172452	 56.995876	 77.836344	-73.041725  16.477866	 40.311714	 51.151457	-16.659562	-15.458988	-1.167656  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
80 1  0.029336	-0.023247  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  53.167940	 2.984402	-15.181169 -15.055090	 83.944528	 25.025573	 23.666504	 46.447673 -2.698044	 85.234664	 75.954458	 84.061696	 8.554199  16.920979	 43.098888	 55.913024	-4.777892	-6.282640	 10.479809  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
90 1  0.049194	-0.110641  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  25.920286	 19.342562	-37.609684 -53.382169	 26.783692	-0.886301	 103.594449	-22.829906 -47.860352	 90.529047	 41.517233	 45.759257	-87.691053 -4.096533	 82.072571	 22.246672	-9.125145	-2.078469	-17.827332  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
100 1  0.024769	-0.125643  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  60.877174	-10.376906	-15.069693 -11.097601	 37.332877	 45.028656	 75.402992	-42.334498 -77.577793	 62.473220	 13.963887	 84.028706	-84.396035  45.708889	 68.453478	-71.078036	-29.961415	-6.100881	-20.032863  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
110 1  0.068192	-0.114212  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  34.975221	-4.639204	-35.940825 -25.387025	 75.940039	 40.071121	 65.594086	-1.571730 -11.377264	 66.450747	-34.306849	 35.968104	-45.882629 -14.483915	 22.245987	-61.694155	-24.046892	-14.188869	-19.382194  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
120 1  0.077707	-0.084483  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  3.108906	-21.003639	-1.288878 -81.577184	 95.289922	-4.832398	 54.565810	 26.209400 -66.062055	 45.133252	 9.398811	 45.262197	 29.848612  75.447964	 69.066293	-76.924763	-0.899087	-3.428346	-18.405698  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
130 1  0.005208	-0.111189  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  54.617649	-13.614367	-1.271477 -19.062789	 66.339426	 17.404302	 46.979624	-57.836313 -33.807565	 49.541685	-23.316778	 41.820109	-87.152971  58.531922	 68.452858	-30.054044	-21.385648	-1.196555	-6.703630  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
140 1  0.032085	-0.081522  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  12.732433	 21.508765	-26.071724 -7.630885	 41.093706	 19.205996	 48.507333	 54.344105 -45.528180	 92.267374	 5.999100	 29.775006	 52.328153  3.240313	 57.132742	 26.397520	-30.029708	-16.088143	-10.996513  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
150 1  0.079654	-0.103189  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  26.386220	-24.326589	-32.724439  3.848149	 62.419946	 4.153323	 68.209600	-59.675612 -6.873575	 87.093342	-24.724545	 40.012877	-60.938635  72.144396	 34.666787	-58.307876	-22.941587	-7.269109	-13.786961  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
