0 1  0.039274	-0.138100  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  22.724447	 12.358526	-36.537608 -8.026963	 84.598768	 16.610640	 92.130208	 20.298961 -70.164685	 32.165206	-28.324102	 96.195195	 21.469287  85.006709	 18.976847	 17.286617	-5.689230	 9.037950	 0.768190  23.662326	 83.077697	-76.356104	-77.554229	-7.574083	 16.282678
10 1  0.050936	-0.040851  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -13.034382	-14.685825	-3.416963 -30.756283	 71.993829	 73.247802	 71.969723	-32.063037 -59.727884	 30.007307	 42.426713	 39.192693	 13.927552 -21.242910	 31.550547	-27.617366	-8.271614	-10.051469	 1.845024  3.375772	 23.087863	 64.698791	-28.216578	 12.026307	-14.301841
20 1  0.052180	-0.025319  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  35.718101	 13.798768	-37.436827 -48.644129	 82.546334	 33.659689	 32.605565	-30.537050 -82.390889	 27.145384	 59.145593	 21.873930	-17.471835  41.009696	 28.714151	 13.415083	-41.819953	-18.889335	-3.550095 -17.661302	 0.319901	 75.696876	-93.409640	 21.777471	-2.287552
30 1  0.010691	-0.040588  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  5.493394	-6.521941	 8.486384 -49.285372	 51.138520	-7.337040	 52.682657	-61.932408 -44.030505	 88.718462	-8.240674	 33.665819	 22.457246  7.648820	 19.799625	 66.146171	-22.620872	-17.080271	 0.620788  18.096080	 10.627348	 52.450897	-117.616927	-0.356221	 13.855844
40 1  0.072512	-0.055344  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -3.598121	 25.471126	-36.533973 -19.370271	 92.829963	 7.356826	 18.986419	-63.697868 -78.564586	 85.367155	-34.283171	 48.216689	-78.068032  49.670730	 12.413307	-59.663959	-2.313994	-2.464153	-9.238653 -17.435941	 10.473707	-79.016517	-37.162387	 29.192938	 3.631297
50 1 -0.005902	-0.141644  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  34.560253	-25.130539	-31.732280 -13.897060	 60.560989	-23.871604	 29.299318	 86.605611 -28.026086	 94.127720	-11.380985	 40.185034	 10.240397  33.871581	 57.974020	 6.131498	-7.971161	 4.485932	-7.991802  17.756232	 38.790151	 0.519342	-43.343995	-12.037303	-17.209419
60 1  0.069495	-0.025068  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  6.780658	-4.149507	-47.628697 -64.285467	 46.739834	-22.086208	 82.370357	 51.529573 -14.070207	 37.642320	-10.103346	 49.171187	-28.876837  53.312436	 44.798839	 23.899060	-18.741798	-14.372315	 3.239013  6.496249	 23.488521	 24.299143	-62.608326	 0.205994	 18.945048
70 1 -0.008003	-0.205484  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  36.090982	 19.248854	-26.977028 -16.878422	 48.015361	 0.175702	 21.742999	 58.877988 -7.131377	 74.519001	 3.737885	 94.960451	-40.574675  70.385237	 8.130417	 36.040829	-18.640490	-3.376499	-13.968520  43.781857	 39.072603	-62.661555	-18.712238	 28.269423	 12.595133
80 1  0.006425	-0.183014  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  22.768124	 17.314474	-31.232109 -48.417608	 30.331279	 24.577533	 35.999192	-51.590508 -12.675394	 85.594695	-20.453578	 16.973492	-86.120834  42.427702	 47.867209	 47.525220	-22.560867	-10.604712	-6.240883  52.665340	 60.366580	 20.391397	-21.443900	 17.344804	-11.643082
90 1 -0.005453	-0.199878  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  23.756219	 16.361166	 4.652482  7.657429	 36.837316	-31.131975	 28.810988	-75.589800 -68.215430	 30.077410	 48.950777	 52.566470	 46.958349  68.693608	 8.734045	 56.986146	-17.748606	-4.095466	-16.359227  80.013763	 17.904732	 13.987742	-109.653532	 15.334923	 17.182925
100 1  0.001016	-0.018688  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  19.480027	-6.010423	-49.773279 -32.568030	 71.728355	-31.404965	 96.197907	 48.698826 -18.851932	 55.151407	-8.678549	 79.437823	 27.158913 -10.141086	 4.553690	 19.768869	-21.600607	-14.381965	 11.416412  51.676385	 85.859894	 45.894983	-84.683549	 5.336833	-8.510657
110 1  0.017137	-0.124924  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -5.969456	-12.263908	-34.210775 -16.536944	 71.858831	 2.102067	 68.476441	-41.027895 -37.611794	 50.286019	 2.263996	 56.647955	 9.299317  65.871597	 47.159670	 69.051848	-13.924664	-15.332680	 2.115072  62.199375	 47.751413	 55.065475	-47.359376	-12.728729	 10.124270
120 1  0.049242	-0.114307  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  33.263534	-5.063269	-7.116131 -53.628740	 26.991040	 12.917341	 17.129758	 30.292541 -32.919819	 93.765178	 56.738501	 16.444453	-38.688800  69.000162	 44.338395	-43.001693	-39.180879	-13.807507	-14.178293  4.695937	 0.591367	 63.126614	-36.925483	-12.330198	-13.729385
130 1  0.043899	-0.008717  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  33.292859	 15.932063	-44.569302 -51.317653	 93.893171	-1.861551	 59.221507	-2.815935 -52.651824	 52.421511	 32.882939	 37.038716	 46.183530  83.698905	 39.749795	-45.109781	-17.965244	 2.117360	-4.480228  2.432968	 76.056793	-1.438308	-83.377812	 6.011595	 7.246323
140 1 -0.000212	-0.253665  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  11.474169	-18.539356	-47.171126 -60.210948	 40.025366	-23.131961	 29.967743	-50.128132  1.187396	 82.247798	-24.097222	 63.245896	-72.847012  66.651770	 85.377174	 55.750859	-21.255580	-7.990099	-14.218146  60.700423	 58.593085	-68.349800	-3.268452	-12.700986	 15.773061
150 1  0.073636	-0.139508  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  29.623616	 16.497914	-25.082921 -28.697313	 70.515388	 66.827346	 66.008948	 69.913320 -16.349534	 43.461063	 28.093942	 51.996214	-33.249161  62.996127	 13.392658	-8.453646	-17.660042	-4.320127	-8.651569  68.417804	 73.816042	-11.816785	-80.901893	 8.742442	 5.461927
160 1  0.027466	-0.107747  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  26.443021	 4.560396	-45.646503 -85.968352	 45.479222	 74.174584	 77.281337	-40.486811 -14.345173	 63.730070	 23.896692	 83.869392	-88.368375  28.424310	 28.968541	-30.302384	-44.084198	-18.171617	-10.200140 -20.880775	 65.404178	-49.028985	-24.954834	 28.351096	 21.136267
170 1  0.060050	-0.019428  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -2.101161	 3.497020	-36.943873 -11.851870	 88.349863	 64.161042	 51.750796	-48.388840 -22.709004	 50.325739	 32.305629	 25.937640	-81.137959  88.907143	 71.559242	-14.110648	-6.634417	 1.044922	 0.642278  28.640561	 60.709923	 11.173643	-35.379395	 23.295563	-10.132093
180 1  0.061447	-0.218469  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -4.601734	-22.043570	-44.491692  8.592189	 77.007982	 46.845384	 59.422161	 54.601122 -37.280869	 95.469357	-3.838579	 76.106296	 71.292616  15.961755	 14.109316	-33.547658	-32.064019	-18.416393	-17.702956 -4.348817	 25.894149	-44.463066	-11.348001	-3.533144	 16.107283
190 1  0.057811	-0.225027  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  7.190942	 0.500901	-5.489696 -27.669839	 81.610306	 19.995720	 93.044397	-19.728145 -68.362218	 58.887402	 20.002293	 62.106401	 13.271272  8.707464	 44.500067	 66.309014	-7.475889	-10.152950	-17.178589  45.396874	 34.565592	-15.946532	-29.020010	 17.103439	-3.725033
200 1  0.003900	-0.065557  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  0.258602	 3.959246	-20.691743 -5.600802	 89.437305	 2.885202	 79.410262	-52.243571 -4.861420	 97.374808	 0.829579	 68.943784	-62.679836  15.663111	 9.225688	 4.949881	-11.420940	-8.925312	-2.997803 -29.622030	 0.059748	-9.189339	-32.860331	-15.686432	-10.096975
210 1  0.003720	-0.029426  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  21.784569	 13.558235	-21.377576 -59.061110	 54.160514	-26.331727	 45.419243	 47.802291 -62.116341	 59.325952	-19.251260	 74.577396	 69.397762  60.697068	 66.733215	-5.566643	-10.059838	 13.793318	 2.307591  88.402252	 57.677697	 32.064825	-0.190554	 14.342842	-0.225575
220 1  0.011410	-0.016214  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -18.004687	 6.786382	-42.169256 -80.379537	 46.944871	 22.890321	 28.065473	-46.142893 -24.920154	 76.802922	 4.862659	 39.048486	 14.923175  77.223221	 86.497069	-31.655905	-27.682184	-9.461241	-12.647157 -11.685029	 74.561820	 12.514987	-5.472831	 36.329662	-14.825178
230 1 -0.000635	-0.078309  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -8.718332	 23.927088	-22.353687 -21.231882	 42.526312	-2.813125	 79.859210	-75.749218 -0.236232	 84.022301	 17.532949	 45.972586	-47.883634  47.570842	 63.632151	 10.448589	-34.990609	-13.784405	-15.296368 -8.663354	 37.345838	 33.458366	-87.556986	 19.661442	-0.989023
240 1  0.070312	-0.191266  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  3.039695	 14.284007	-47.627097 -60.725826	 32.521609	 11.208528	 98.385447	 47.986058 -54.731738	 69.306594	 35.312193	 62.812494	-38.584436  50.986005	 69.348869	 37.487877	-29.129151	-15.190781	-17.903321  15.192959	 41.690882	-71.540757	-80.165296	 21.532617	-21.067864
250 1  0.038704	-0.107956  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  24.401061	-1.136301	-2.176686 -74.141365	 70.054432	-0.900834	 80.332400	-76.618992 -6.638825	 88.975485	-33.517730	 83.280001	-62.895369  67.972960	 1.412072	 60.723273	-17.316881	-17.913190	 0.490443  11.268854	 4.603332	 4.480163	-82.940232	-2.195136	-2.336573
260 1 -0.016182	-0.089615  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  37.413272	-17.388534	-25.881037 -55.796476	 62.335962	 38.778813	 101.056779	-43.958542 -47.476263	 45.966127	 68.133796	 64.758293	 60.669118 -0.567470	 72.177369	 34.838743	-31.709469	-4.362424	-4.089316  52.973989	 12.552795	-61.203973	-26.241588	-18.865160	-12.912249
270 1 -0.012754	-0.142831  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  3.457312	-0.934218	-41.486768 -73.552813	 46.689986	-0.516258	 69.988258	 88.449794 -76.560528	 89.167277	-25.182754	 66.640543	-57.020701  33.149380	 59.226653	 49.633396	-47.696561	-19.203116	-15.605928  21.398964	 1.647538	-1.302569	-110.688189	 6.736770	-9.964625
