0 1  0.089483	-0.168686  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  69.502304	 6.733746	 7.393541 -20.829633	 85.762565	 51.416945	 61.215983	 47.842303 -88.231035	 42.485777	 51.497962	 48.358749	-49.995731  5.037722	 22.824218	 20.104201	-12.507061	-9.223290	-13.254235  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
10 1  0.083701	-0.029849  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  62.368339	-14.454421	-41.412191 -53.554766	 47.664499	-8.151335	 53.894307	-10.869603 -49.438249	 90.437950	-20.456646	 25.592853	 49.431982  61.111229	 63.982377	-9.691433	-12.592018	-10.069336	 10.497883  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
20 1  0.035141	-0.158632  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  46.078013	-2.381222	-36.028001 -91.763247	 88.061975	-15.742013	 57.242658	 62.651041 -79.387754	 93.842731	-27.474040	 57.089588	 1.653301  54.250125	 12.076521	-15.848897	-2.704189	 9.163607	-18.164483  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
30 1 -0.010886	-0.083583  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  3.880777	 12.836300	-13.324676 -91.919071	 34.211663	 21.292960	 35.184815	-53.616848 -72.472205	 97.186585	-23.191144	 29.575624	 30.211618  54.238083	 12.439664	 42.140969	-27.875698	-10.418952	-0.010646  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
40 1  0.075803	-0.010365  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  33.141654	 0.959411	-49.908338 -28.164739	 64.224481	-10.068251	 58.392574	 67.667289 -51.144936	 38.117716	 3.885048	 92.545311	-51.027306 -7.068666	 6.256095	 62.254571	-0.594823	-12.222391	 8.194416  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
50 1 -0.001763	-0.027318  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -5.497674	-15.255136	-42.591039 -10.483677	 77.022690	-8.418126	 31.897585	 79.681675 -63.455917	 85.132454	-28.895275	 22.622985	 61.950137  55.901789	 35.130174	-41.353917	-35.213764	-11.190367	-3.424245  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
60 1  0.001121	-0.076042  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -0.637820	 11.772173	 6.020188 -45.788607	 27.000833	 41.283106	 98.336859	-36.970518  2.941655	 42.489324	-10.052568	 62.777175	 3.890103  39.439735	 78.695727	-3.146253	-22.351664	-6.772956	-12.654651  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
70 1  0.086676	-0.077703  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -9.917308	 9.263991	-42.178597 -24.112780	 85.823783	 43.654250	 73.741485	-52.129968 -7.149591	 95.349381	-20.571669	 94.206597	 6.405825  46.845074	 47.834264	-4.064112	-20.821725	-17.822168	-12.183829  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
80 1  0.017520	-0.163404  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -4.596690	 4.132637	-24.277680 -75.504283	 62.202038	 4.393194	 47.725452	-45.791880 -46.017238	 50.527666	 76.922089	 47.036141	 68.071454  32.370790	 60.207876	 66.870423	-24.125388	-12.296332	-18.638160  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
90 1  0.031533	-0.130276  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  68.439277	-17.371508	-1.816998 -21.705200	 94.655403	-28.374024	 84.213976	-21.877369 -59.531203	 40.217566	 13.299910	 84.339254	-38.971490  80.915048	 82.611525	-40.874867	-10.296167	-0.058731	-6.298987  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
