0 1 -0.006773	-0.066029  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  61.790805	-16.094210	-33.043078  7.065919	 86.391421	-25.929937	 79.921396	-69.415183 -35.454955	 49.798486	 7.950106	 54.830098	-53.275554 -14.807787	 9.460060	-46.202186	-6.151210	 14.521778	-11.053371  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
10 1  0.070497	-0.126735  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  36.078619	-20.421501	-36.194905 -8.277092	 28.014715	 29.468952	 52.810379	-66.374262 -37.144871	 32.949673	 10.239369	 76.847092	-13.274371 -4.974711	 8.246001	-49.006521	-17.514305	-5.730705	-17.512684  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
20 1  0.092041	-0.157967  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -6.005072	 0.967258	-20.611960 -25.206182	 53.767082	-18.820305	 54.638383	 32.383754 -65.569857	 67.489247	 45.312702	 63.848895	 14.230675  18.761544	 54.142458	 39.462669	-7.748705	-12.522106	-20.421903  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
30 1 -0.018073	-0.194340  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -4.901197	-1.218729	-41.208700  0.762243	 50.785010	 53.988355	 79.270767	-76.872314 -3.838015	 84.754731	-5.009680	 42.880258	-82.663740 -8.870149	 1.621071	-7.235965	-14.703520	-4.183127	-19.260663  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
40 1  0.078488	-0.014039  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -14.613993	 12.436819	-5.739884 -32.367364	 46.372864	 34.646488	 101.659417	-10.811057 -47.388562	 75.991950	-14.605722	 65.953333	 18.416177  75.788781	 76.929842	-76.255015	-0.472986	-9.579656	-10.326862  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
50 1 -0.009393	-0.079370  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  55.446526	 8.698202	-31.894293 -66.267918	 47.478888	-28.169849	 74.451382	-63.773383 -8.856105	 63.021213	 58.324749	 20.706103	 26.445862  87.436261	 15.048959	 17.931677	-34.609373	-14.265742	-2.582275  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
60 1 -0.005214	-0.109223  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  54.172997	 16.577000	-0.453669 -33.935970	 75.263532	 30.384145	 84.328630	 57.905968 -1.773372	 59.701176	-19.968686	 67.200463	-79.749820  23.641414	 39.814930	 48.009719	-32.907089	-14.329382	-2.280310  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
70 1 -0.001476	-0.043771  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  26.911628	 0.351371	-2.937902 -10.563975	 86.939103	 47.892736	 69.782940	-54.523607 -53.712188	 48.015850	 62.469113	 31.025984	 0.953154 -28.994305	 27.205694	-50.085754	-1.903132	 5.387259	-6.941011  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
80 1  0.000603	-0.028373  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  57.779615	 17.849839	-13.819834 -92.506595	 91.901489	-22.698968	 20.862583	-29.095031 -61.841270	 33.347749	 2.626474	 48.264658	-58.695099  83.063707	 6.013816	 34.777949	-22.797976	-10.835333	 1.949165  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
90 1 -0.002795	-0.059395  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  65.910628	 8.589424	-38.553774 -29.547061	 24.564358	 44.992561	 55.229696	-4.019256 -79.690569	 81.009864	 10.404386	 80.192169	-10.508255  0.750960	 13.561539	-14.597690	-53.541306	-11.919525	-4.306288  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
