0 1 -0.219095	-0.020867  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  8.362078	-12.353821	-2.055852 -45.891453	 47.614557	-34.956745	 21.284172	 35.923049 -20.876815	 99.528820	 7.491760	 37.338371	-69.696705  1.400721	 21.230996	-63.092637	-118.992726	-17.406609	-6.910946  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
5 1 -0.013655	-0.034385  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  15.631622	 17.804579	-21.316796 -27.066641	 62.842721	 6.096927	 24.427342	-84.819646 -41.882660	 27.143888	 44.175837	 62.837330	-47.222565  25.515052	 9.064065	-46.954650	-18.852373	 0.425118	-7.834470  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
10 1 -0.199282	-0.081889  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  30.036570	-7.963553	-39.362593 -56.122639	 39.027658	 69.141395	 47.273256	-44.103944 -31.693996	 49.854756	 28.288801	 75.981113	-65.360632  85.586875	 40.210918	 18.665975	-59.212683	 12.283032	 3.245703  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
15 1 -0.274893	-0.082452  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  53.160931	 21.036049	-42.371314 -2.430765	 59.069522	 61.837238	 35.343772	-67.129854  3.676040	 79.066578	-9.736477	 96.620920	-60.285682  17.682936	 47.736871	 22.100935	-59.465485	 29.696295	-7.455286  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
20 1 -0.227759	-0.037744  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  14.684221	-13.469255	-12.492655 -88.815275	 34.799156	-13.178587	 43.962913	-74.090011 -56.508206	 66.544098	-34.625822	 25.684667	-13.554931  47.613870	 60.475043	-3.078963	-7.367176	 36.915071	 0.292449  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
25 1 -0.280521	-0.021101  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  4.293739	 7.606669	-18.921511 -19.708931	 70.005657	-36.965711	 83.366069	-30.801278 -10.744296	 70.914323	-28.920255	 44.555160	-75.641203  58.560501	 57.865178	 19.038230	-37.397871	 30.495174	 3.420178  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
30 1 -0.269033	-0.008517  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  43.801699	-16.593765	-1.796405 -65.794867	 88.860751	-12.150978	 74.553723	 45.225926 -40.934263	 90.957508	-2.604108	 104.516702	-23.613402 -23.223718	 25.261813	 25.866958	-19.584122	 29.278458	 10.807306  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
35 1 -0.347951	-0.005221  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  11.301315	-1.846017	-34.307052 -14.025355	 97.814468	 42.227963	 88.854878	-28.906890 -17.010959	 69.645363	-2.654894	 38.525027	-23.564702  61.995292	 87.841724	 30.914034	-65.047309	 36.091956	 13.623196  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
40 1 -0.197931	-0.023079  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -15.133910	-16.180556	-14.088064 -94.397498	 55.537240	 52.394030	 81.179112	-9.280159 -26.719664	 61.016273	 70.846552	 52.062188	-0.642055 -5.089992	 13.931888	 52.235136	-3.198231	 17.698614	 2.156427  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
45 1 -0.241432	-0.123016  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -2.225280	 3.843692	 4.280141 -14.154145	 77.971399	-3.500183	 81.455865	 46.647289 -73.651479	 82.683280	-8.579064	 33.435546	 45.653605  44.353847	 48.444869	 51.773279	-48.777449	 11.042025	-13.099496  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
