0 1 -0.285990	-0.020379  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -13.880851	 17.272582	-18.369722 -24.626541	 83.807472	-33.701130	 21.675256	 5.836128 -92.680947	 39.620317	 66.603281	 59.101007	-32.697872  41.729434	 72.144393	-57.380747	-51.977198	 24.682767	-20.262938  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
5 1 -0.189137	-0.037330  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  62.273717	-14.185813	-33.646469 -21.531247	 41.228596	 51.800416	 70.211237	 34.163515 -38.216619	 95.912353	 54.136198	 33.853080	-13.183959  87.200544	 83.149154	-5.572392	-40.010050	 4.533544	 9.262354  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
10 1 -0.286016	-0.056629  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  42.390036	-4.630556	-26.577594 -2.948668	 48.384464	 52.315332	 78.992258	 48.376611 -45.881966	 29.763217	-7.448802	 79.458402	-68.308533 -26.372909	 35.160020	 70.191746	-95.559316	 31.619940	-14.192759  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
15 1 -0.356107	-0.005968  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -9.536145	-17.008290	-21.929784 -39.991854	 26.871154	 19.671819	 51.496260	-27.981636 -92.210956	 36.324369	-11.944532	 83.119782	-50.571448  46.236226	 62.336413	-7.256363	-77.705440	 27.929034	-1.840821  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
20 1  0.007835	-0.025864  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  26.406407	 4.634080	-11.486498 -93.608756	 26.754942	 79.695529	 47.512467	 23.090268 -11.078763	 45.159047	 46.971590	 69.922791	-33.138285  87.512298	 89.764624	-62.595606	-5.487967	 5.913802	-4.153385  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
25 1 -0.219170	-0.033095  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -12.376486	-14.608928	-23.811162 -2.459822	 52.722430	 55.422737	 19.184086	-89.790454 -23.171522	 92.443619	 33.769886	 63.457874	-25.637614  25.915711	 10.381744	-79.233467	-53.809210	 10.993316	-6.560099  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
30 1 -0.156968	-0.109895  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  45.499379	 13.079690	-11.683834 -35.599295	 65.374109	 69.854843	 58.699151	 71.399216 -82.849224	 43.159659	 10.939374	 86.295203	 23.700622  86.822775	 72.979088	 43.319289	-31.255647	 3.122480	-6.053470  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
35 1 -0.248770	-0.064542  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  32.501641	-17.178122	-17.938338 -25.307489	 77.822789	 74.648617	 19.849812	 41.308005  6.129572	 32.210831	-27.709714	 82.472465	 8.081149  44.676254	 81.967087	 72.610302	-107.799993	 5.958909	 1.947310  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
40 1 -0.129162	-0.158085  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  52.119464	-15.284042	-33.463808 -55.335156	 53.381790	 13.891122	 40.813037	-79.099436 -1.566490	 68.322086	-18.808311	 83.718601	-83.899662  40.202334	 64.909332	-15.804610	-33.716963	 10.816663	-15.222390  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
45 1 -0.276172	-0.016786  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  51.898923	 19.347021	-29.932885 -17.131072	 40.242346	-7.472119	 16.538816	 38.121152 -39.348664	 70.083593	 61.866164	 72.371458	 50.708173  8.507500	 31.438222	-5.562559	-102.012304	 32.634817	 11.376328  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
