0 1 -0.170341	-0.078028  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -9.143193	 12.733764	-38.738402 -4.065600	 86.570580	 76.078954	 35.244297	-54.741773 -74.651238	 27.866022	-16.748933	 100.195149	 30.037189 -26.372820	 58.188842	-37.287099	-16.918038	 10.660342	-12.491513  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
5 1 -0.202283	-0.112374  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  18.486451	-16.541575	 0.760090 -7.081588	 44.342278	-27.158096	 56.597958	-27.827716 -40.060285	 55.847954	 71.227882	 45.960858	-34.975898 -8.270566	 72.506510	 3.170801	-18.052747	 21.372613	-18.198647  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
10 1 -0.194740	-0.096448  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  36.781189	-3.405384	-1.594550 -14.581897	 33.984366	-34.567119	 36.411910	-38.675344 -38.529261	 55.326538	 2.439343	 73.643811	-70.359773  88.140870	 53.842639	 28.763320	-96.078622	 0.559402	-0.609886  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
15 1 -0.211826	-0.117689  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  45.204654	 16.122488	-16.722772 -22.285536	 44.754225	-15.109035	 30.037519	 28.620984 -82.550497	 56.139384	-23.096241	 74.124296	-8.203099  3.230312	 47.233554	 32.789055	-101.179573	-3.625737	-18.860796  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
20 1 -0.199187	-0.100577  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  53.266659	-23.244267	-18.319938 -45.500284	 96.090059	 67.650251	 80.337632	 69.418798 -35.396865	 83.782715	 47.064460	 51.861625	-22.762456  73.987371	 45.482773	 40.735070	-84.121845	 0.781953	 4.971971  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
25 1 -0.282407	-0.019353  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  42.465686	-2.004472	 1.712281 -73.941915	 93.712168	-11.402708	 48.076570	 37.427076 -92.891109	 82.243162	-28.383028	 98.644962	-48.811853  72.831391	 47.610656	-12.150349	-50.948650	 35.110726	 13.330684  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
30 1 -0.224301	-0.052970  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -14.521746	 4.311575	-38.890089 -65.637872	 27.759297	 16.205240	 66.379623	-62.121901 -30.452622	 43.510133	 22.788026	 64.774443	 32.977632  12.508022	 52.367399	-25.718644	-50.816175	 5.841564	-13.231035  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
35 1  0.065116	-0.031108  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  35.914840	-5.759141	-30.451865 -44.294405	 52.202209	 68.352427	 33.655523	-22.508695 -32.320960	 66.508089	 8.531013	 69.051226	-33.631042  76.528737	 3.632334	-18.865310	-15.992320	-6.746971	 4.238154  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
40 1 -0.336982	-0.020744  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  62.585058	-7.678331	 6.320578 -20.731602	 32.302858	-7.950732	 43.953193	 63.456278 -37.556669	 69.898133	 39.024682	 53.934438	-79.629811 -27.939790	 50.806135	 64.613326	-32.157250	 35.710516	 14.922134  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
45 1 -0.176930	-0.174597  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  40.227584	-10.278899	-29.426546 -13.315064	 51.809432	 40.857652	 24.539964	 26.473247 -82.935238	 55.456029	 38.702278	 19.819172	-78.741950  6.892475	 20.143143	-3.516951	-30.973310	 20.246633	-19.614523  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
50 1 -0.043848	-0.051846  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  13.723282	 11.757914	 2.016654 -65.348146	 82.303759	-32.496319	 18.816998	-11.943237 -33.196928	 98.929405	-19.171124	 43.209973	-87.694758  83.798329	 21.366241	 7.686304	-6.915664	 13.575386	 2.035051  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
55 1 -0.244994	-0.123645  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  44.550442	-0.299520	-23.630622 -44.550066	 31.134554	-5.984972	 51.138786	 25.983668 -10.258146	 96.275730	-19.327075	 85.968088	 81.855285  29.869676	 17.959035	 77.212774	-25.772315	 26.826803	-7.680298  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
60 1 -0.130680	-0.149191  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  55.715768	 17.727687	-41.549247 -32.284032	 51.414838	-2.790857	 26.559480	-0.355754  0.051978	 76.720053	 13.634251	 23.070689	 71.027803  9.718910	 25.882107	 12.710721	-89.312163	-11.417324	-21.162039  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
65 1 -0.247199	-0.142228  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -4.728501	-16.615193	-18.098901 -0.412375	 83.467056	-12.203038	 33.854427	 60.217214 -34.863953	 50.312507	 11.126440	 83.858746	-70.511710 -3.309604	 16.826426	-30.790794	-39.986999	 16.737389	-16.694811  0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
